genes	class	species
AC130456.4	predict_gene_dot	human
AC130456.3	predict_gene_dot	human
AC130456.5	predict_gene_dot	human
AC002550.2	predict_gene_dot	human
AC002550.1	predict_gene_dot	human
AC027130.1	predict_gene_dot	human
AC092132.1	predict_gene_dot	human
AC106796.1	predict_gene_dot	human
AC137056.1	predict_gene_dot	human
AC141273.1	predict_gene_dot	human
AC004381.1	predict_gene_dot	human
AC008551.1	predict_gene_dot	human
AF001550.1	predict_gene_dot	human
AC005632.4	predict_gene_dot	human
AC092375.2	predict_gene_dot	human
AC092119.2	predict_gene_dot	human
AC092119.3	predict_gene_dot	human
AC009019.1	predict_gene_dot	human
AC009034.1	predict_gene_dot	human
AC092338.1	predict_gene_dot	human
AC092338.2	predict_gene_dot	human
AC009021.2	predict_gene_dot	human
AC009021.1	predict_gene_dot	human
AC130466.1	predict_gene_dot	human
AC127459.2	predict_gene_dot	human
AC099482.1	predict_gene_dot	human
AC008915.2	predict_gene_dot	human
AC008870.4	predict_gene_dot	human
AC008870.3	predict_gene_dot	human
AC012317.1	predict_gene_dot	human
AC008938.1	predict_gene_dot	human
AC008731.1	predict_gene_dot	human
AC008741.1	predict_gene_dot	human
AC008741.2	predict_gene_dot	human
AC009158.1	predict_gene_dot	human
AC009035.1	predict_gene_dot	human
AC092725.1	predict_gene_dot	human
AC109449.1	predict_gene_dot	human
AC106739.1	predict_gene_dot	human
AC106739.2	predict_gene_dot	human
AC016597.1	predict_gene_dot	human
AC138904.3	predict_gene_dot	human
AC138904.1	predict_gene_dot	human
AC138894.2	predict_gene_dot	human
AC138894.1	predict_gene_dot	human
AC020765.2	predict_gene_dot	human
AC145285.2	predict_gene_dot	human
AC145285.3	predict_gene_dot	human
AC145285.6	predict_gene_dot	human
AC133550.1	predict_gene_dot	human
AC133550.2	predict_gene_dot	human
AC109460.2	predict_gene_dot	human
AC109460.1	predict_gene_dot	human
AC109460.4	predict_gene_dot	human
AC009093.2	predict_gene_dot	human
AC009093.1	predict_gene_dot	human
AC009093.5	predict_gene_dot	human
AC009093.4	predict_gene_dot	human
AC009093.6	predict_gene_dot	human
AC133555.3	predict_gene_dot	human
AC009086.2	predict_gene_dot	human
AC009133.3	predict_gene_dot	human
AC009133.4	predict_gene_dot	human
AC009133.2	predict_gene_dot	human
AC009133.1	predict_gene_dot	human
AC009133.6	predict_gene_dot	human
AC120114.5	predict_gene_dot	human
AC120114.3	predict_gene_dot	human
AC120114.1	predict_gene_dot	human
AC093512.2	predict_gene_dot	human
AC093512.1	predict_gene_dot	human
AC012645.1	predict_gene_dot	human
AC012645.2	predict_gene_dot	human
AC012645.4	predict_gene_dot	human
AC012645.3	predict_gene_dot	human
AC106782.1	predict_gene_dot	human
AC106782.2	predict_gene_dot	human
AC106782.6	predict_gene_dot	human
AC116348.3	predict_gene_dot	human
AC116348.1	predict_gene_dot	human
AC116348.2	predict_gene_dot	human
AC002310.5	predict_gene_dot	human
AC002310.4	predict_gene_dot	human
AC002310.1	predict_gene_dot	human
AC002310.2	predict_gene_dot	human
AC093249.2	predict_gene_dot	human
AC093249.6	predict_gene_dot	human
AC106886.5	predict_gene_dot	human
AC106886.3	predict_gene_dot	human
AC135048.3	predict_gene_dot	human
AC135050.3	predict_gene_dot	human
AC135050.1	predict_gene_dot	human
AC135050.4	predict_gene_dot	human
AC135050.2	predict_gene_dot	human
AC009088.3	predict_gene_dot	human
AC009088.2	predict_gene_dot	human
AC009088.1	predict_gene_dot	human
AC026471.5	predict_gene_dot	human
AC026471.4	predict_gene_dot	human
AC026471.1	predict_gene_dot	human
AC026471.3	predict_gene_dot	human
AC026471.2	predict_gene_dot	human
AC106730.1	predict_gene_dot	human
AC074050.2	predict_gene_dot	human
AC074050.4	predict_gene_dot	human
AC074050.3	predict_gene_dot	human
AC133485.5	predict_gene_dot	human
AC133485.3	predict_gene_dot	human
AC133485.2	predict_gene_dot	human
AC138915.3	predict_gene_dot	human
AC138907.7	predict_gene_dot	human
AC138907.1	predict_gene_dot	human
AC138907.3	predict_gene_dot	human
AC138907.2	predict_gene_dot	human
AC137761.1	predict_gene_dot	human
AC142086.1	predict_gene_dot	human
AC142086.4	predict_gene_dot	human
AC145350.2	predict_gene_dot	human
AC145350.4	predict_gene_dot	human
AC138869.2	predict_gene_dot	human
AC138869.3	predict_gene_dot	human
AC141257.2	predict_gene_dot	human
AC141257.1	predict_gene_dot	human
AC136944.1	predict_gene_dot	human
AC136944.2	predict_gene_dot	human
AC136944.4	predict_gene_dot	human
AC136428.1	predict_gene_dot	human
AC140658.1	predict_gene_dot	human
AC133561.2	predict_gene_dot	human
AC135776.1	predict_gene_dot	human
AC135776.2	predict_gene_dot	human
AC023824.5	predict_gene_dot	human
AC023824.1	predict_gene_dot	human
AC023824.4	predict_gene_dot	human
AC023824.3	predict_gene_dot	human
AC018558.2	predict_gene_dot	human
AC018558.3	predict_gene_dot	human
AC018558.1	predict_gene_dot	human
AC092325.1	predict_gene_dot	human
AC106785.2	predict_gene_dot	human
AC092368.3	predict_gene_dot	human
AC018845.3	predict_gene_dot	human
AC018845.1	predict_gene_dot	human
AC007494.2	predict_gene_dot	human
AC007533.1	predict_gene_dot	human
AC026470.2	predict_gene_dot	human
AC023813.1	predict_gene_dot	human
AC007611.1	predict_gene_dot	human
AC023813.3	predict_gene_dot	human
AC023813.4	predict_gene_dot	human
AC044798.1	predict_gene_dot	human
AC044798.2	predict_gene_dot	human
AC007614.1	predict_gene_dot	human
AC007861.1	predict_gene_dot	human
AC007861.2	predict_gene_dot	human
AC007603.1	predict_gene_dot	human
AC007610.1	predict_gene_dot	human
AC007610.2	predict_gene_dot	human
AC007493.2	predict_gene_dot	human
AC007493.1	predict_gene_dot	human
AC007608.2	predict_gene_dot	human
AC007608.1	predict_gene_dot	human
AC007608.3	predict_gene_dot	human
AC007728.2	predict_gene_dot	human
AC007728.1	predict_gene_dot	human
AC025810.1	predict_gene_dot	human
AC027688.1	predict_gene_dot	human
AC027688.2	predict_gene_dot	human
AC009166.1	predict_gene_dot	human
AC087564.1	predict_gene_dot	human
AC007344.1	predict_gene_dot	human
AC009039.1	predict_gene_dot	human
AC007333.2	predict_gene_dot	human
AC007333.1	predict_gene_dot	human
AC026462.3	predict_gene_dot	human
AC026462.2	predict_gene_dot	human
AC026462.4	predict_gene_dot	human
AC007906.2	predict_gene_dot	human
AC007342.4	predict_gene_dot	human
AC007342.5	predict_gene_dot	human
AC007496.2	predict_gene_dot	human
AC007496.1	predict_gene_dot	human
AC007347.1	predict_gene_dot	human
AC007907.1	predict_gene_dot	human
AC018553.2	predict_gene_dot	human
AC018553.1	predict_gene_dot	human
AC007491.1	predict_gene_dot	human
AC106738.1	predict_gene_dot	human
AC106738.2	predict_gene_dot	human
AC109462.1	predict_gene_dot	human
AC109462.3	predict_gene_dot	human
AC109462.2	predict_gene_dot	human
AC007336.2	predict_gene_dot	human
AC007336.1	predict_gene_dot	human
AC007495.1	predict_gene_dot	human
AC007495.2	predict_gene_dot	human
AC079411.1	predict_gene_dot	human
AC009102.2	predict_gene_dot	human
AC092140.1	predict_gene_dot	human
AC092140.2	predict_gene_dot	human
AC026461.3	predict_gene_dot	human
AC026461.4	predict_gene_dot	human
AC106779.1	predict_gene_dot	human
AC023825.2	predict_gene_dot	human
AC009090.2	predict_gene_dot	human
AC009090.3	predict_gene_dot	human
AC018552.3	predict_gene_dot	human
AC018552.2	predict_gene_dot	human
AC092118.2	predict_gene_dot	human
AC092118.1	predict_gene_dot	human
AC026771.1	predict_gene_dot	human
AC009107.2	predict_gene_dot	human
AC009107.1	predict_gene_dot	human
AC009118.1	predict_gene_dot	human
AC009118.2	predict_gene_dot	human
AC009118.3	predict_gene_dot	human
AC092378.1	predict_gene_dot	human
AC092378.2	predict_gene_dot	human
AC018554.3	predict_gene_dot	human
AC018554.1	predict_gene_dot	human
AC009081.1	predict_gene_dot	human
AC012174.1	predict_gene_dot	human
AC009110.1	predict_gene_dot	human
AC138305.1	predict_gene_dot	human
AC138305.2	predict_gene_dot	human
AC092337.1	predict_gene_dot	human
AC093536.2	predict_gene_dot	human
AC012322.1	predict_gene_dot	human
AC092131.1	predict_gene_dot	human
AC009055.2	predict_gene_dot	human
AC009055.1	predict_gene_dot	human
AC092138.2	predict_gene_dot	human
AC092138.1	predict_gene_dot	human
AC022164.1	predict_gene_dot	human
AC010542.3	predict_gene_dot	human
AC010542.2	predict_gene_dot	human
AC010542.4	predict_gene_dot	human
AC010542.5	predict_gene_dot	human
AC010542.1	predict_gene_dot	human
AC018557.1	predict_gene_dot	human
AC018557.2	predict_gene_dot	human
AC044802.1	predict_gene_dot	human
AC044802.2	predict_gene_dot	human
AC074143.1	predict_gene_dot	human
AC009061.1	predict_gene_dot	human
AC009061.2	predict_gene_dot	human
AC027682.6	predict_gene_dot	human
AC027682.5	predict_gene_dot	human
AC027682.2	predict_gene_dot	human
AC027682.3	predict_gene_dot	human
AC027682.4	predict_gene_dot	human
AC027682.1	predict_gene_dot	human
AC009095.1	predict_gene_dot	human
AC040162.3	predict_gene_dot	human
AC040162.1	predict_gene_dot	human
AC020978.3	predict_gene_dot	human
AC020978.5	predict_gene_dot	human
AC020978.2	predict_gene_dot	human
AC099521.1	predict_gene_dot	human
AC126773.1	predict_gene_dot	human
AC126773.4	predict_gene_dot	human
AC126773.2	predict_gene_dot	human
AC099314.1	predict_gene_dot	human
AC009137.1	predict_gene_dot	human
AC026464.4	predict_gene_dot	human
AC026464.3	predict_gene_dot	human
AC026464.1	predict_gene_dot	human
AC092115.2	predict_gene_dot	human
AC092115.3	predict_gene_dot	human
AC009060.1	predict_gene_dot	human
AC012184.2	predict_gene_dot	human
AC012184.1	predict_gene_dot	human
AC020763.1	predict_gene_dot	human
AC027281.1	predict_gene_dot	human
AC138625.2	predict_gene_dot	human
AC138625.1	predict_gene_dot	human
AC106736.1	predict_gene_dot	human
AC010547.4	predict_gene_dot	human
AC010547.1	predict_gene_dot	human
AC010547.3	predict_gene_dot	human
AC009097.2	predict_gene_dot	human
AC009097.1	predict_gene_dot	human
AC009097.4	predict_gene_dot	human
AC009097.3	predict_gene_dot	human
AC009087.1	predict_gene_dot	human
AC009075.1	predict_gene_dot	human
AC004158.1	predict_gene_dot	human
AC004943.2	predict_gene_dot	human
AC004943.3	predict_gene_dot	human
AC004943.1	predict_gene_dot	human
AC116667.1	predict_gene_dot	human
AC116667.2	predict_gene_dot	human
AC140912.1	predict_gene_dot	human
AC092114.1	predict_gene_dot	human
AC087565.2	predict_gene_dot	human
AC087565.1	predict_gene_dot	human
AC138627.1	predict_gene_dot	human
AC009120.4	predict_gene_dot	human
AC009120.5	predict_gene_dot	human
AC009120.3	predict_gene_dot	human
AC009053.2	predict_gene_dot	human
AC009053.3	predict_gene_dot	human
AC099508.1	predict_gene_dot	human
AC099508.2	predict_gene_dot	human
AC009163.4	predict_gene_dot	human
AC009163.7	predict_gene_dot	human
AC009163.1	predict_gene_dot	human
AC009163.6	predict_gene_dot	human
AC009163.2	predict_gene_dot	human
AC025287.2	predict_gene_dot	human
AC025287.3	predict_gene_dot	human
AC025287.4	predict_gene_dot	human
AC105430.1	predict_gene_dot	human
AC099511.1	predict_gene_dot	human
AC010528.1	predict_gene_dot	human
AC104151.1	predict_gene_dot	human
AC108125.1	predict_gene_dot	human
AC106729.1	predict_gene_dot	human
AC009139.2	predict_gene_dot	human
AC009139.1	predict_gene_dot	human
AC025284.1	predict_gene_dot	human
AC092134.1	predict_gene_dot	human
AC079414.1	predict_gene_dot	human
AC046158.1	predict_gene_dot	human
AC009145.3	predict_gene_dot	human
AC092376.2	predict_gene_dot	human
AC092376.1	predict_gene_dot	human
AC084064.1	predict_gene_dot	human
AC009159.2	predict_gene_dot	human
AC009159.3	predict_gene_dot	human
AC009159.1	predict_gene_dot	human
AC092130.1	predict_gene_dot	human
AC022166.1	predict_gene_dot	human
AC105411.1	predict_gene_dot	human
AC022166.2	predict_gene_dot	human
AC108097.1	predict_gene_dot	human
AC099313.1	predict_gene_dot	human
AC092718.2	predict_gene_dot	human
AC092718.8	predict_gene_dot	human
AC092718.3	predict_gene_dot	human
AC092718.5	predict_gene_dot	human
AC092718.6	predict_gene_dot	human
AC092718.1	predict_gene_dot	human
AC009148.1	predict_gene_dot	human
AC092139.1	predict_gene_dot	human
AC099524.1	predict_gene_dot	human
AC092142.2	predict_gene_dot	human
AC092142.1	predict_gene_dot	human
AC138304.1	predict_gene_dot	human
AC009117.3	predict_gene_dot	human
AC009117.2	predict_gene_dot	human
AC125793.1	predict_gene_dot	human
AC009142.1	predict_gene_dot	human
AC009063.3	predict_gene_dot	human
AC009063.2	predict_gene_dot	human
AC009063.1	predict_gene_dot	human
AC009119.1	predict_gene_dot	human
AC009119.2	predict_gene_dot	human
AC009119.3	predict_gene_dot	human
AC040169.1	predict_gene_dot	human
AC009123.1	predict_gene_dot	human
AC010551.3	predict_gene_dot	human
AC010551.2	predict_gene_dot	human
AC010551.1	predict_gene_dot	human
AC022165.1	predict_gene_dot	human
AC092145.1	predict_gene_dot	human
AC026469.1	predict_gene_dot	human
AC133540.1	predict_gene_dot	human
AC092127.2	predict_gene_dot	human
AC092127.1	predict_gene_dot	human
AC018695.2	predict_gene_dot	human
AC018695.4	predict_gene_dot	human
AC018695.3	predict_gene_dot	human
AC092723.5	predict_gene_dot	human
AC092723.4	predict_gene_dot	human
AC092723.1	predict_gene_dot	human
AC092723.3	predict_gene_dot	human
AC135012.1	predict_gene_dot	human
AC135012.2	predict_gene_dot	human
AC135012.3	predict_gene_dot	human
AC040170.1	predict_gene_dot	human
AC092327.2	predict_gene_dot	human
AC009108.3	predict_gene_dot	human
AC009108.2	predict_gene_dot	human
AC009154.1	predict_gene_dot	human
AC009154.2	predict_gene_dot	human
AC106745.1	predict_gene_dot	human
AC136285.1	predict_gene_dot	human
AC136285.2	predict_gene_dot	human
AC010531.1	predict_gene_dot	human
AC010531.6	predict_gene_dot	human
AC010531.7	predict_gene_dot	human
AC010531.5	predict_gene_dot	human
AC010531.3	predict_gene_dot	human
AC092720.1	predict_gene_dot	human
AC092720.2	predict_gene_dot	human
AC010536.3	predict_gene_dot	human
AC010536.1	predict_gene_dot	human
AC126696.3	predict_gene_dot	human
AC126696.1	predict_gene_dot	human
AC126696.2	predict_gene_dot	human
AC134312.4	predict_gene_dot	human
AC134312.3	predict_gene_dot	human
AC134312.1	predict_gene_dot	human
AC134312.2	predict_gene_dot	human
AC134312.5	predict_gene_dot	human
AC134312.6	predict_gene_dot	human
AC138512.1	predict_gene_dot	human
AC116552.1	predict_gene_dot	human
AC138028.3	predict_gene_dot	human
AC138028.6	predict_gene_dot	human
AC138028.4	predict_gene_dot	human
AC138028.2	predict_gene_dot	human
AC138028.5	predict_gene_dot	human
AC138028.1	predict_gene_dot	human
AC092384.2	predict_gene_dot	human
AC092384.1	predict_gene_dot	human
AC135782.2	predict_gene_dot	human
AC135782.1	predict_gene_dot	human
AC135782.3	predict_gene_dot	human
AC009113.1	predict_gene_dot	human
AC009113.2	predict_gene_dot	human
AC137932.3	predict_gene_dot	human
AC137932.1	predict_gene_dot	human
AC092123.1	predict_gene_dot	human
AC010538.1	predict_gene_dot	human
AC092143.1	predict_gene_dot	human
AC092143.2	predict_gene_dot	human
AC133919.1	predict_gene_dot	human
AC133919.2	predict_gene_dot	human
AC240565.2	predict_gene_dot	human
AC240565.1	predict_gene_dot	human
AC129507.4	predict_gene_dot	human
AC129507.2	predict_gene_dot	human
AC129507.3	predict_gene_dot	human
AC141424.1	predict_gene_dot	human
AC015853.2	predict_gene_dot	human
AC015853.3	predict_gene_dot	human
AC015853.1	predict_gene_dot	human
AC087392.3	predict_gene_dot	human
AC087392.4	predict_gene_dot	human
AC087392.5	predict_gene_dot	human
AC087392.2	predict_gene_dot	human
AC087392.1	predict_gene_dot	human
AC016292.1	predict_gene_dot	human
AC144836.1	predict_gene_dot	human
AC032044.1	predict_gene_dot	human
AC130343.2	predict_gene_dot	human
AC130343.1	predict_gene_dot	human
AC099684.2	predict_gene_dot	human
AC099684.1	predict_gene_dot	human
AC090617.3	predict_gene_dot	human
AC090617.5	predict_gene_dot	human
AC090617.4	predict_gene_dot	human
AC090617.2	predict_gene_dot	human
AL450226.1	predict_gene_dot	human
AC006435.3	predict_gene_dot	human
AC006435.2	predict_gene_dot	human
AC006435.1	predict_gene_dot	human
AC005696.2	predict_gene_dot	human
AC005696.3	predict_gene_dot	human
AC005696.1	predict_gene_dot	human
AC005696.4	predict_gene_dot	human
AC015921.1	predict_gene_dot	human
AC090282.1	predict_gene_dot	human
AC087498.1	predict_gene_dot	human
AC027796.3	predict_gene_dot	human
AC027796.4	predict_gene_dot	human
AC116914.2	predict_gene_dot	human
AC116914.1	predict_gene_dot	human
AC087292.1	predict_gene_dot	human
AC087742.1	predict_gene_dot	human
AC127521.1	predict_gene_dot	human
AC118754.1	predict_gene_dot	human
AC118754.2	predict_gene_dot	human
AC091153.2	predict_gene_dot	human
AC091153.3	predict_gene_dot	human
AC091153.4	predict_gene_dot	human
AC233723.1	predict_gene_dot	human
AC004771.4	predict_gene_dot	human
AC004771.2	predict_gene_dot	human
AC004771.5	predict_gene_dot	human
AC004771.3	predict_gene_dot	human
AC004771.1	predict_gene_dot	human
AC012146.3	predict_gene_dot	human
AC087500.1	predict_gene_dot	human
AC087500.2	predict_gene_dot	human
AC015727.1	predict_gene_dot	human
AC004148.2	predict_gene_dot	human
AC004148.1	predict_gene_dot	human
AC007846.1	predict_gene_dot	human
AC007846.2	predict_gene_dot	human
AC004706.1	predict_gene_dot	human
AC027763.2	predict_gene_dot	human
AC040977.2	predict_gene_dot	human
AC040977.1	predict_gene_dot	human
AC120057.2	predict_gene_dot	human
AC003688.1	predict_gene_dot	human
AC003688.2	predict_gene_dot	human
AC026954.2	predict_gene_dot	human
AC026954.3	predict_gene_dot	human
AC113189.1	predict_gene_dot	human
AC113189.3	predict_gene_dot	human
AC016876.3	predict_gene_dot	human
AC016876.1	predict_gene_dot	human
AC104581.2	predict_gene_dot	human
AC129492.2	predict_gene_dot	human
AC129492.1	predict_gene_dot	human
AC129492.3	predict_gene_dot	human
AC129492.4	predict_gene_dot	human
